2024-05-15 10:55:04,589 INFO    Thread-12 (_run_job):13384 [wandb_setup.py:_flush():76] Current SDK version is 0.17.0
2024-05-15 10:55:04,590 INFO    Thread-12 (_run_job):13384 [wandb_setup.py:_flush():76] Configure stats pid to 13384
2024-05-15 10:55:04,590 INFO    Thread-12 (_run_job):13384 [wandb_setup.py:_flush():76] Loading settings from C:\Users\Frede\.config\wandb\settings
2024-05-15 10:55:04,590 INFO    Thread-12 (_run_job):13384 [wandb_setup.py:_flush():76] Loading settings from c:\Users\Frede\Documents\DTU\2024\Special Course\git\main_folder\models\PyEpo\wandb\settings
2024-05-15 10:55:04,590 INFO    Thread-12 (_run_job):13384 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'entity': 'Pyepo_special', 'project': 'Sweep Pyepo', 'root_dir': 'c:\\Users\\Frede\\Documents\\DTU\\2024\\Special Course\\git\\main_folder\\models\\PyEpo', 'sweep_id': 'hfspn72b', 'run_id': 'ic7ewyuy', 'sweep_param_path': 'c:\\Users\\Frede\\Documents\\DTU\\2024\\Special Course\\git\\main_folder\\models\\PyEpo\\wandb\\sweep-hfspn72b\\config-ic7ewyuy.yaml'}
2024-05-15 10:55:04,590 INFO    Thread-12 (_run_job):13384 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-05-15 10:55:04,590 INFO    Thread-12 (_run_job):13384 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2024-05-15 10:55:04,590 INFO    Thread-12 (_run_job):13384 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-05-15 10:55:04,590 INFO    Thread-12 (_run_job):13384 [wandb_init.py:_log_setup():520] Logging user logs to c:\Users\Frede\Documents\DTU\2024\Special Course\git\main_folder\models\PyEpo\wandb\run-20240515_105504-ic7ewyuy\logs\debug.log
2024-05-15 10:55:04,591 INFO    Thread-12 (_run_job):13384 [wandb_init.py:_log_setup():521] Logging internal logs to c:\Users\Frede\Documents\DTU\2024\Special Course\git\main_folder\models\PyEpo\wandb\run-20240515_105504-ic7ewyuy\logs\debug-internal.log
2024-05-15 10:55:04,591 INFO    Thread-12 (_run_job):13384 [wandb_init.py:_jupyter_setup():466] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x000001C815E091B0>
