qF1,qF2,qF3,qF4,qF5,qF6,qF7,qH1,qH2,qH3,qH4,qH5,qH6,qH7
-3.351876008511852,2.9835774437653884,-0.6343106969398445,1.424042441712322,1.2309881175072173,0.0888763879045316,-4.209588005398194,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000004
-9.579740073475762,0.0549639224317564,-3.1863546234976114,5.853342007110424,7.1103384210779526,0.09681464107862954,-6.18773937934801,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002
0.7209828610163634,-1.7856595788857008,-3.6082458629437033,4.4680288766221405,9.656201445576723,0.01749283213476275,-8.581650200424757,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11.723239601523666,-2.7699440561627267,-8.171553910480949,4.429630284882657,9.327461064516564,0.0005307214648857738,-8.19596259641747,0.0,0.0,0.0,0.0,0.0,0.0,10.0
-5.026989352741514,1.7834310139540202,-5.497804013791624,-0.6523311724259445,6.1559979477247895,0.007642138541140986,-1.544222670614644,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002
23.088241819396586,3.534261228555498,-5.876777028301464,-4.786907270893038,1.2454304713650715,-0.0018400139502010029,-0.3279487099163436,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002
17.557276275922433,1.0535777192370315,-7.679053645109824,1.4457008331428942,5.3654055932080835,0.021169243768106104,-1.3947242752406632,2.0485008358901604,3.5553563642884938,-9.779123646874814,-0.048736361672660766,0.6824518915448302,0.009516794437055257,7.781414395836688
20.848846907980402,-0.3182450448015077,-7.335331519907044,5.826570178260813,4.26666695459235,0.01809186398222157,-1.623460120735443,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000012
11.844331831298705,-1.5085567368215607,-1.6064256670220858,1.9217774761109627,6.677792514174913,0.008502594286793121,-0.5578160933931134,-2.8066967393000963,1.1142539420523012,2.366232437404957,-5.072485262332553,8.938561787117788,-0.0022762365352045817,1.3399920773425782
2.4114190219403793,3.2478227981950214,3.2979133154659075,-2.9440152450569204,6.213579169459198,0.009592225385412363,-1.3058185487649245,-1.8684271559303003,2.7006613916437354,1.5749245202789073,-3.0898392727392103,-4.731900396467354,-0.006372526890857585,4.93983100407851
13.53842406936826,0.8984547014826654,-3.790210699727041,-0.23866181433982608,7.320325299587977,0.023953952994032246,-2.019090372384412,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998
20.62760474459488,1.6484985784666732,-6.096586366963336,-2.8046245745464016,5.144913235448667,0.018222744332577066,-1.026255452179518,11.436668136843522,-0.7033082724670991,-2.6977578614564144,-1.2011929839131579,-5.5398894743850144,-0.013540981896767716,9.423248584390471
29.960612685971427,-2.3955104403514667,-10.332328475049842,7.346747066976011,3.096239966082553,0.006868649114866497,-1.0739511648811229,0.0,0.0,0.0,0.0,0.0,0.0,10.0
29.923117085906696,1.3831123522927784,-11.102370700432555,2.768936818378138,2.98705494922084,0.0073828460804087745,-1.1370448128452382,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20.425609836961772,0.22138974731615602,-10.595393016253523,4.497867160297059,6.167821828342872,0.019490148460556963,-1.602615634303524,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000004
21.526471326878617,-0.6251001031507557,-9.082729989040073,5.942644678064804,4.338540335944033,0.023737173803826343,-1.9181024565547793,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11.941350644492502,-0.17580611868648363,-7.500498978151829,4.727092290914541,7.288334281133511,0.008329421810447366,-0.8666194530764908,-2.480811344353594,1.8382443012627079,12.616037246469656,-17.08740263319485,-1.235438299703931,0.02116823076894137,5.593657839277576
6.732707254112615,2.7497048869067973,-1.5061376960863955,-2.5846059473735434,8.15992746615864,0.00220367422637484,-1.1858629886838834,0.07109363238671904,-1.6897668030374626,-0.5535487559779233,0.5751441501330326,6.138669821376675,-0.036990078533659515,5.119343401211879
3.6429615896203407,-0.02498952492091282,2.40061199337305,-2.0609494416438823,7.973537772152657,0.001152218784810836,-0.25277426827445837,-16.304340112043548,0.8879613973109097,-0.8611685479356482,-0.3396625165334341,0.31171408089238817,-0.00963049391509656,6.627291617375496
11.692685993650441,0.6281264357144661,-6.057085063517167,1.8566335033052166,8.344802464695118,0.009261644684230304,-1.3752121591423787,3.581866568405979,1.6458546965095875,-10.59703111298877,8.161837345016492,-4.508562507276797,-0.027282638467706906,7.775171074227011
2.4320040206136166,1.6369054711160738,1.218841846844949,-4.121813481925674,9.91935494404847,-0.008809786751787058,-1.151847894064927,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999996
12.977486539902003,4.207580660022515,-16.319440120354862,-1.2260935280645653,9.519769339751562,0.015592819232456668,-1.3352007714894958,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998
26.744705723773663,3.387668352540135,-15.147356569643607,-4.547904676237354,6.612475654256594,0.035148114344281056,-2.8948690739704546,0.0,0.0,0.0,0.0,0.0,0.0,10.0
4.235147639447855,-0.29995864127480143,-9.722255114088327,8.6674786054753,4.466966631589012,0.11005574453247122,-4.445838694718361,0.0,0.0,0.0,0.0,0.0,0.0,10.0
