qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qF1_4,qF2_4,qF3_4,qF1_5,qF2_5,qF3_5,qF1_6,qF2_6,qF3_6,qF1_7,qF2_7,qF3_7,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3,qH1_4,qH2_4,qH3_4,qH1_5,qH2_5,qH3_5,qH1_6,qH2_6,qH3_6,qH1_7,qH2_7,qH3_7
-0.6400394206953196,21.42705568091165,0.0,0.4042793570858843,0.4620690443504239,0.0,5.2747611912141,1.021504949131913,0.0,4.225243615286287,-0.7659211790174297,0.0,5.005427352716066,0.6133439458497745,0.0,0.08887868695394636,0.008548376991703702,0.0,-11.913842660800945,-10.29761315593866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999996,10.000000000000002,0.0
8.520218752073655,6.452652318456575,0.0,-0.8619272747886383,-2.6705168215576927,0.0,1.081797481282085,5.271484492985043,0.0,2.0886643672777505,5.207163754450838,0.0,6.259292803204798,4.208355388352302,0.0,0.0318874931924716,0.014559253275953839,0.0,-10.625395414524137,-10.125027655990037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
2.409459435611777,2.472942920935391,0.0,-0.6876469129995584,-1.5584843994608382,0.0,0.29147274279787605,10.056140423609655,0.0,-0.025307648616053995,1.3364773039396198,0.0,9.26867152510172,3.6168965301264078,0.0,0.017300604966005974,-0.011038130349308034,0.0,-9.921796671115219,-9.626102346717454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,9.999999999999998,0.0
11.91563224607858,19.921468266564148,0.0,0.48765026165156067,-0.5242952078784212,0.0,-0.19753152510551128,-5.329244137454411,0.0,2.3644017990412647,-0.3852488197290954,0.0,4.950061993173935,4.3266530555469425,0.0,0.04758559411594989,0.013575373421068392,0.0,-10.963038394097897,-10.025281333240157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999996,10.000000000000002,0.0
10.229582902603402,6.5212344050084825,0.0,0.7717065835930359,-0.8189491425767863,0.0,-0.6400698366040993,5.419699882326286,0.0,-0.7538398375370721,1.4848350524801734,0.0,7.682183800292848,5.01199665156676,0.0,0.04654329988238936,0.012775172481930679,0.0,-10.898037409672908,-10.45493306229459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.999999999999995,0.0
18.145174774874604,5.360393330389955,-2374.409083072369,1.816235318987983,0.9482625404826629,-305.3666719889616,6.610387352899054,2.9600570728372064,953.132968885717,-4.946369975596512,-0.6935238618578915,624.1480785129688,2.033417045506638,5.294157373807099,111.40372181987041,-0.011456335405063167,0.003998062465581398,0.0,-10.408744339984322,0.0065716018613284355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999996,0.0,0.0
2.874350493647724,16.76481019949181,3.9863776675586724,1.9024313645670108,-0.9325932958687795,-2.627238313336377,13.72832477875858,-4.116869705141595,27.558292943783897,-8.47606051570104,3.4208186518632253,1.8323514270574273,4.277680683182544,4.878510529773017,2.845323553578187,-0.08414546852373468,-0.0006313357742227786,0.11871754769318318,-9.233936700164692,-0.018537628404574007,-8.39477576600861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,0.0,0.0
6.859637338787776,7.034315305996807,17.42824614427968,-1.5272631677936188,1.022034593844155,1.7175762535377856,-6.898392762800395,-4.326631900886029,-3.0511914761494374,9.118813948165597,4.420857799337557,-1.0429453969138176,7.480914997281249,6.597709886332153,3.9666981105412007,-0.10695875357624748,0.00619582944387084,-0.0029564461261817167,-8.309078380927946,-0.5050484161366297,-0.11796470554341341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
4.9797368184332385,11.661324709783374,2.962942992020517,2.2313950745067803,-1.5668445222190308,-6.538078400250452,4.17534240438569,-3.8561906439536693,23.085337126307245,-1.868849280943267,4.814995287152688,6.4188459833580405,5.323464011747762,6.798322853725262,-0.7664112365403705,-0.02440265605654063,0.0011458413944385093,-0.004613379973725234,-9.920146302891817,-0.1424412573130606,0.5908861663910843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,0.0,0.0
6.94325521358437,2.884094042143692,29.330996821786155,1.473788451204573,2.272732113288558,1.705822379134288,2.370325144861087,1.0109684768374607,1.39561329980949,-0.8934143618014583,-2.8309986295370955,-5.660548405906381,6.0006861349387295,7.494891155822389,0.33378064599710333,0.08434741134731982,-0.018893702406332882,0.0026457792490823264,-11.236126817229723,0.5029464159285137,-0.031492504604574395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999996,0.0,0.0
3.5086258918718225,5.06499961712987,31.93382716325671,-1.6291144773971533,1.555814343597308,-1.59510987380666,-2.1258584338765716,0.9548406942587937,1.3580893667933838,3.217263923838044,-0.983282571128354,-0.8556337419179476,9.136796195433941,7.042820582585673,0.10052416846426807,0.04336408889343521,0.0038266047503514727,-0.004016983741666276,-10.188565981353852,-0.4825932937688654,0.10769691348426325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
5.120499546670695,11.670290701321907,31.43188717736396,1.7265438524657482,0.4964124237472772,-1.5837947641326147,-2.378362723915174,-1.0329349553948661,-15.294090975379648,0.18500508664621057,-0.360163437200321,13.339890528189178,8.418039311243595,6.4457981815205265,0.48179911103426404,0.0009905572920706268,0.03581713780294517,-0.001054900943986425,-10.064739076951662,-1.4631243305434225,-0.04437001284018766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
16.026376966281045,15.237500170574966,82.497768016281,-0.6211747725031203,-0.39013121098057063,-6.778485079817919,-6.3716500273296255,-6.580125974386551,-62.07517870380151,2.4174722941079496,7.3365362599099475,42.44590315296313,8.385725433712294,5.1210803776038345,-4.736622529713544,0.027948359096702773,0.025724424304773785,-0.008942077045933671,-10.345879647751898,-1.645244060617145,1.3026021536225627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000004,0.0,0.0
31.91734811044627,12.75726843708214,51.6729290742643,2.6432867217767786,0.44324726989566776,-0.3451237443585667,-9.876624963822334,-0.17646552001746266,-36.15554003535271,-2.109389715884943,1.0027764410419182,15.044325344587538,4.67558553303129,4.7028039975999025,3.670996562829518,0.2102834215658051,0.010784181943736917,0.005809964835106934,-11.126362410710074,-0.6863171189911068,-0.9144042399546461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000004,0.0,0.0
2.1741805922865045,19.22537684689772,23.06629977395568,-0.8643763013681308,-0.30493200546317917,3.2326498654633586,-1.124222664916063,-7.771054894530439,-23.44174321821024,1.9565660214579075,6.4916817654703705,3.0996204666741787,8.298369294196142,4.246803726488788,9.530611703150399,0.1519239382345446,0.015788439941397243,-0.03005743259534792,-10.284929552942007,-0.9332566789370569,2.0222441771129787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2.8301561939937487,19.00707149306773,44.95683533724075,-2.630545053989484,0.11615780198263774,-2.8979905771486316,-0.0656902057844897,-10.318386073220703,-22.34321845094696,4.86235584292182,5.158053790618275,9.583671372747125,5.701049609734896,5.2243407095653875,1.7760688052473503,0.026163244309790504,0.02264662382399826,0.045463037454004734,-7.336482177787748,-0.9011836190266689,-3.1173944408770238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1.8112239011344835,2.656505040363467,11.466302926227472,-3.4411617727870385,-0.5174848536181534,-0.16307348256796728,-3.255291907900673,-3.9988805774173657,-1.3086952768925872,7.325513860712478,4.392886938400363,1.9450298100899577,8.914359881739191,8.832867578866496,5.918001714600061,0.13128815990720943,-0.003483892182000078,0.01088803849379156,-10.501248409583443,0.1381097722076275,-1.1796812346231424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
